CustomerID,Age,Income,LoanAmount,TenureMonths,InterestRate,MissedPayments,DelaysDays,PartialPayments,InteractionAttempts,SentimentScore,ResponseTimeHours,AppUsageFrequency,WebsiteVisits,Complaints,Target,Location_Suburban,Location_Urban,EmploymentStatus_Self-Employed,EmploymentStatus_Student,EmploymentStatus_Unemployed,LoanType_Business,LoanType_Education,LoanType_Home,LoanType_Personal,Debt-to-Income Ratio,Estimated EMI,Payment-to-Income Ratio,Delinquency Rate,Irregular Payment Habits,Proportion of Delayed Days,Interaction Inefficiency,Digital Engagement Score,Problem Indicator,Risk Score
CUST0328,44,1277978,645642,59,13.32,4,12,1,1,-0.81,1.21,0.95,21,0,0,0,0,0,0,1,0,1,0,0,0.5052058799134257,18109.710945762712,0.17004716149194474,0.06779661016949153,1,0.2033898305084746,3.4482758620689653,8.97,0,0.14897222222222223
CUST0329,49,1252839,101374,33,8.6,4,97,0,1,0.35,24.7,0.88,28,1,1,0,0,0,0,0,1,0,0,0,0.08091542488699666,3798.4530606060607,0.036382517408280496,0.12121212121212122,0,2.9393939393939394,0.689655172413793,11.728000000000002,1,0.769063492063492
CUST0330,51,1240993,164397,14,14.8,2,119,2,0,-0.73,29.0,0.24,28,1,1,1,0,0,0,1,0,0,0,1,0.13247214126107076,13770.205857142857,0.13315342655898485,0.14285714285714285,1,8.5,0.0,11.344000000000001,1,0.9500595238095237
CUST0331,55,1426476,298552,6,9.43,1,36,0,9,0.76,24.75,0.1,4,0,0,0,1,0,1,0,0,0,0,1,0.20929339154672072,52104.7878,0.43832314991629723,0.16666666666666666,0,6.0,4.838709677419355,1.6600000000000001,0,0.12970238095238093
CUST0332,53,772212,436721,34,9.37,1,47,0,1,0.02,31.69,0.44,9,0,1,1,0,0,0,0,0,0,0,1,0.5655454719688375,16254.798435784312,0.2525958949477757,0.029411764705882353,0,1.3823529411764706,0.8928571428571428,3.864,0,0.5785
CUST0333,41,536326,473332,27,9.15,4,0,1,5,-0.84,45.74,0.68,9,1,1,0,0,0,0,1,0,0,0,0,0.8825453175866916,21139.971314814815,0.47299525993104524,0.14814814814814814,1,0.0,19.230769230769223,4.008,1,0.8844880952380951
CUST0334,52,424137,917461,21,7.54,1,59,2,2,0.23,9.16,0.18,8,0,0,1,0,1,0,0,0,0,0,0,2.163124179215678,49453.33233095238,1.399170522664678,0.047619047619047616,1,2.8095238095238093,1.5037593984962405,3.3080000000000003,0,0.22275000000000003
CUST0335,43,1700844,930006,46,7.44,8,139,3,9,-0.98,19.99,0.51,20,2,1,0,1,0,0,1,1,0,0,0,0.5467908873476932,25983.558939130435,0.1833223430658927,0.17391304347826086,1,3.0217391304347827,74.99999999999993,8.306,1,0.9303690476190476
CUST0336,53,1129168,987951,56,12.01,0,148,3,4,0.55,36.8,0.43,12,1,1,0,0,0,0,0,0,1,0,0,0.874937121845465,27529.725067857144,0.29256647444338285,0.0,1,2.642857142857143,2.424242424242424,5.058000000000001,1,0.7876428571428571
CUST0337,23,1546457,342575,49,13.94,1,138,1,0,0.3,23.06,0.89,9,0,0,1,0,1,0,0,0,1,0,0,0.22152248656121704,10970.906113945579,0.08513063949876844,0.02040816326530612,1,2.816326530612245,0.0,4.134,0,0.24084523809523808
CUST0338,38,563476,461124,56,13.22,3,43,0,7,-0.57,71.36,0.43,37,0,0,0,1,0,0,1,0,0,0,1,0.8183560613051842,13314.406542857145,0.28354868444137055,0.05357142857142857,0,0.7678571428571429,13.207547169811317,15.058,0,0.15946428571428573
CUST0339,45,1600283,79336,59,7.7,1,114,1,3,-0.25,31.35,0.53,10,0,0,0,0,0,0,1,0,0,1,0,0.04957623120410577,1853.7506327683616,0.013900671064568167,0.01694915254237288,1,1.9322033898305084,3.529411764705882,4.318,0,0.09476190476190477
CUST0340,62,1933309,877424,46,11.14,3,107,1,8,-0.98,62.69,0.96,3,0,1,0,1,0,0,1,0,0,0,0,0.4538457121960328,27219.854249275362,0.16895294595499444,0.06521739130434782,1,2.3260869565217392,66.66666666666661,1.7760000000000002,0,0.6069642857142855
CUST0341,51,1759161,105350,12,7.4,2,43,2,3,0.39,64.6,0.3,45,0,1,0,0,0,0,1,0,0,0,0,0.059886502713509454,9428.824999999999,0.06431810391430914,0.16666666666666666,1,3.5833333333333335,2.013422818791946,18.18,0,0.8668333333333333
CUST0342,23,891757,643849,19,6.89,2,77,0,1,-0.35,60.27,0.29,30,1,1,1,0,0,0,1,0,0,0,1,0.7220005001362478,37583.55581535088,0.5057461503349125,0.10526315789473684,0,4.052631578947368,1.333333333333333,12.174,1,0.9505833333333333
CUST0343,60,590719,560470,34,12.08,1,161,1,2,0.14,3.85,0.8,48,0,0,0,1,1,0,0,0,0,0,0,0.9487929116889756,22126.476431372546,0.4494822702104902,0.029411764705882353,1,4.735294117647059,1.6129032258064513,19.680000000000003,0,0.2225660173160173
CUST0344,44,1727937,888387,24,11.05,2,24,3,4,0.91,68.26,0.28,33,1,0,0,0,0,1,0,0,0,0,1,0.5141315916031661,45196.688625,0.3138773366737329,0.08333333333333333,1,1.0,1.990049751243781,13.368,1,0.24846428571428578
CUST0345,52,1349947,111240,24,7.2,0,131,0,9,-0.4,9.71,0.83,41,2,1,0,1,1,0,0,1,0,0,0,0.0824032350899702,5302.44,0.04713465047146295,0.0,0,5.458333333333333,12.857142857142856,16.898000000000003,1,0.8828055555555558
CUST0346,42,762997,725453,7,6.8,1,115,1,5,0.98,2.96,0.1,34,0,1,0,1,1,0,0,0,1,0,0,0.9507940398192916,107747.0431904762,1.694586634397926,0.14285714285714285,1,16.428571428571427,2.4038461538461537,13.660000000000002,0,0.7133849206349206
CUST0347,43,1233578,449371,46,14.91,0,118,0,6,0.27,30.13,0.11,38,1,1,1,0,1,0,0,0,0,1,0,0.3642825990735892,15352.369457608696,0.14934477875846064,0.0,0,2.5652173913043477,4.37956204379562,15.266000000000002,1,0.7565119047619049
CUST0348,22,1440768,620895,50,6.76,5,143,1,3,-0.52,14.42,0.9,38,1,1,0,1,0,1,0,0,1,0,0,0.43094724480277186,15915.6085,0.13255937250133262,0.1,1,2.86,5.1724137931034475,15.740000000000002,1,0.8701507936507937
CUST0349,47,1398898,761028,20,10.28,4,9,0,6,-0.13,13.67,0.54,32,0,1,0,0,0,0,0,0,1,0,0,0.5440196497528769,44570.8732,0.3823370098463219,0.2,0,0.45,6.185567010309278,13.124,0,0.7653333333333332
CUST0350,62,221172,988467,8,10.79,3,108,1,9,0.48,21.08,0.72,7,1,1,0,0,0,1,0,1,0,0,0,4.469223048125441,132446.340775,7.186063739080896,0.375,1,13.5,5.69620253164557,3.232,1,0.8180952380952381
CUST0351,22,735843,231196,16,7.5,1,34,2,2,-0.11,18.26,0.23,31,1,1,0,0,1,0,0,0,0,0,0,0.3141920219394626,15894.725,0.2592084181000567,0.0625,1,2.125,2.02020202020202,12.538,1,0.6665416666666667
CUST0352,46,1196121,365014,58,7.94,2,133,2,6,-0.86,49.46,0.17,32,2,1,0,0,0,0,1,0,0,1,0,0.3051647784797692,8708.520794252872,0.08736762378641832,0.034482758620689655,1,2.293103448275862,24.99999999999999,12.902000000000001,1,0.9875
CUST0353,37,1826140,499763,51,9.49,1,18,0,3,-0.66,13.85,0.83,7,0,0,1,0,0,0,1,0,0,0,0,0.2736717885813793,13751.566901470587,0.09036481475552097,0.0196078431372549,0,0.35294117647058826,6.8181818181818175,3.298,0,0.09252380952380954
CUST0354,60,781780,638398,35,12.97,4,7,2,7,0.58,39.33,0.36,45,1,1,0,1,1,0,0,0,1,0,0,0.8165954616388242,25139.96124047619,0.3858880182221524,0.11428571428571428,1,0.2,4.166666666666666,18.216,1,0.7416091269841272
CUST0355,53,908362,234626,45,10.81,1,9,3,8,0.3,71.03,0.46,13,0,0,1,0,0,0,1,0,0,0,1,0.25829570149345743,7327.500327777778,0.0968006190630314,0.022222222222222223,1,0.2,5.7142857142857135,5.476,0,0.042303571428571426
CUST0356,29,713319,726296,23,11.92,0,165,0,6,0.14,31.42,0.03,33,1,1,0,1,1,0,0,0,1,0,0,1.018192421623425,38792.62722318841,0.6525993653306037,0.0,0,7.173913043478261,4.838709677419354,13.218000000000002,1,0.9006785714285713
CUST0357,63,980298,429039,56,14.87,3,28,1,7,-0.66,46.39,0.39,7,0,0,0,1,0,0,1,0,0,0,0,0.43766181304052443,12977.918989285714,0.15886498582209552,0.05357142857142857,1,0.5,15.909090909090907,3.0340000000000003,0,0.14119444444444446
CUST0358,59,1076031,578714,53,13.03,1,14,3,7,0.68,69.81,0.77,41,0,0,0,1,0,1,0,0,1,0,0,0.5378227950681719,17203.001592138364,0.19184950908074244,0.018867924528301886,1,0.2641509433962264,3.9325842696629207,16.862000000000002,0,0.022875
CUST0359,49,1470896,794199,7,10.19,3,86,1,1,0.92,10.34,0.82,6,1,0,1,0,0,0,0,0,0,0,1,0.5399423208710881,120201.073175,0.9806355297043434,0.42857142857142855,1,12.285714285714286,0.49504950495049505,2.8920000000000003,1,0.33388095238095233
CUST0360,62,1666554,864038,37,10.29,0,22,0,8,-0.92,30.43,0.7,12,0,0,0,1,0,0,0,1,0,0,0,0.518457847750508,30761.50422837838,0.22149780369585417,0.0,0,0.5945945945945946,44.444444444444436,5.220000000000001,0,0.04924999999999999
CUST0361,46,1259622,491048,13,11.76,2,45,2,5,-0.84,61.29,0.69,20,0,1,1,0,0,1,0,0,0,0,0,0.3898375861964939,42585.19347692308,0.4056949797027021,0.15384615384615385,1,3.4615384615384617,19.230769230769223,8.414,0,0.294452380952381
CUST0362,55,428071,602439,27,12.16,2,27,0,3,0.77,67.16,0.51,46,1,1,0,0,0,1,0,0,1,0,0,1.40733429734787,28417.270755555553,0.7966137604898875,0.07407407407407407,0,1.0,1.6042780748663101,18.706000000000003,1,0.6664523809523808
CUST0363,45,578165,323452,11,10.76,1,25,2,4,0.63,43.49,0.54,31,1,0,0,0,1,0,0,0,0,0,0,0.5594458329369644,32305.013539393938,0.6705009166461603,0.09090909090909091,1,2.272727272727273,2.3121387283236996,12.724,1,0.12627777777777777
CUST0364,44,908662,290853,17,11.98,3,9,2,9,0.24,10.75,0.74,10,0,1,0,1,1,0,0,1,0,0,0,0.3200893181402986,20012.68245,0.2642921013534186,0.17647058823529413,1,0.5294117647058824,6.716417910447761,4.444,0,0.4673789682539683
CUST0365,33,616366,828883,52,6.7,3,174,1,4,0.89,64.96,0.25,13,0,0,1,0,1,0,0,0,1,0,0,1.344790270715776,20567.987775641024,0.4004371644569822,0.057692307692307696,1,3.3461538461538463,2.0100502512562812,5.3500000000000005,0,0.25952182539682545
CUST0366,27,1515573,226743,45,10.15,1,3,0,6,0.29,12.97,0.23,10,2,1,0,0,0,0,1,0,1,0,0,0.14960876183463284,6956.6012083333335,0.05508095914878399,0.022222222222222223,0,0.06666666666666667,4.316546762589928,4.138,1,0.8372499999999998
CUST0367,56,1212117,140306,41,8.87,1,54,1,8,-0.57,25.73,0.95,1,0,0,1,0,1,0,0,0,0,0,0,0.11575285224116154,4459.192744308943,0.04414616157657001,0.024390243902439025,1,1.3170731707317074,15.094339622641506,0.97,0,0.10479166666666667
CUST0368,40,845188,799468,20,7.6,3,65,0,6,0.46,27.35,0.03,33,0,1,1,0,0,1,0,0,0,0,0,0.9459055263444346,45036.69733333334,0.6394321358088378,0.15,0,3.25,3.846153846153846,13.218000000000002,0,0.5816884920634918
CUST0369,21,1731191,943416,33,7.35,1,66,1,8,0.29,32.48,0.14,43,1,1,0,1,0,0,0,0,0,0,1,0.544952001252317,34366.786636363635,0.23821833618379695,0.030303030303030304,1,2.0,5.755395683453237,17.284,1,0.8669166666666664
CUST0370,28,615008,576492,57,11.63,0,134,4,3,0.97,57.0,0.57,46,3,1,0,0,0,0,1,1,0,0,0,0.9373731723814974,15701.063036842106,0.3063582204493361,0.0,1,2.3508771929824563,1.4492753623188404,18.742,1,0.9436388888888888
CUST0371,36,1831993,142769,54,10.95,1,54,1,9,-0.57,57.85,0.74,16,0,0,0,1,1,0,0,0,0,0,1,0.07793097462708645,3946.6374953703703,0.025851436083240732,0.018518518518518517,1,1.0,16.981132075471695,6.844,0,0.36105952380952383
CUST0372,34,1454126,137265,50,8.66,3,30,1,9,0.2,51.96,0.54,13,1,1,0,1,0,0,1,0,1,0,0,0.09439690920869305,3735.89575,0.030830030547559156,0.06,1,0.6,6.9230769230769225,5.524,1,0.9353690476190475
CUST0373,32,444883,867563,23,10.5,4,73,0,3,0.56,2.08,0.36,24,0,1,0,0,0,0,1,0,0,0,0,1.9500924962293458,45311.30668478261,1.2221992753541748,0.17391304347826086,0,3.1739130434782608,1.8072289156626504,9.816,0,0.8384047619047618
CUST0374,43,1886994,102428,7,10.68,2,18,1,5,-0.32,40.89,0.98,47,0,0,0,0,1,0,0,0,1,0,0,0.0542810416991257,15544.18062857143,0.09885042959482498,0.2857142857142857,1,2.5714285714285716,6.41025641025641,19.388,0,0.07875
CUST0375,35,1709090,608158,18,8.16,0,155,2,7,-0.24,53.95,0.7,26,0,1,1,0,0,0,1,0,1,0,0,0.3558373169347431,37922.029955555554,0.26626120301837036,0.0,1,8.61111111111111,8.139534883720929,10.82,0,0.6696071428571427
CUST0376,48,1149491,677835,50,12.04,2,80,2,8,0.78,32.29,0.83,7,0,0,0,0,0,0,0,0,0,1,0,0.5896827378378778,20357.6445,0.21252165871677117,0.04,1,1.6,4.25531914893617,3.298,0,0.05541666666666667
CUST0377,54,871210,810278,59,13.14,1,155,0,0,-0.19,68.06,0.04,16,0,0,1,0,0,1,0,0,0,1,0,0.9300604905820641,22606.069523728816,0.31137479400459794,0.01694915254237288,0,2.6271186440677967,0.0,6.424,0,0.23797619047619048
CUST0378,22,1129616,99067,20,13.23,3,146,1,0,0.25,59.4,0.24,4,0,1,1,0,0,1,0,0,1,0,0,0.08769971388507244,6045.563675,0.06422250047803855,0.15,1,7.3,0.0,1.744,0,0.6790992063492061
CUST0379,52,1370365,812371,25,11.62,2,86,0,7,0.78,46.13,0.37,11,0,0,1,0,0,0,0,0,0,0,0,0.592813593458677,40361.299183333336,0.3534354644200633,0.08,0,3.44,3.723404255319149,4.622000000000001,0,0.15744047619047621
CUST0380,43,879418,162217,34,10.85,2,19,3,6,-0.58,4.96,0.18,37,0,0,0,0,0,0,1,0,1,0,0,0.18445949480224422,6237.800276960785,0.08511720629271793,0.058823529411764705,1,0.5588235294117647,11.538461538461535,14.908000000000001,0,0.12175198412698413
CUST0381,42,900780,989111,47,7.02,2,12,1,8,0.96,47.14,0.07,17,1,0,0,1,1,0,0,0,0,1,0,1.0980605697284576,26831.21424361702,0.3574397421383737,0.0425531914893617,1,0.2553191489361702,3.883495145631068,6.8420000000000005,1,0.25583333333333336
CUST0382,45,1811754,468184,34,8.95,0,76,1,2,0.4,65.68,0.23,25,2,1,1,0,0,0,1,0,0,0,0,0.2584147737496371,17261.989980392158,0.11433333651517033,0.0,1,2.235294117647059,1.3333333333333333,10.138,1,0.8968869047619047
CUST0383,42,1314593,673222,8,7.29,3,42,1,9,-0.01,27.63,0.53,30,1,0,0,1,0,0,0,0,1,0,0,0.5121143958624457,88242.57365,0.8055047332520407,0.375,1,5.25,8.256880733944953,12.318,1,0.3864821428571429
CUST0384,42,1426952,192980,24,14.69,2,138,0,4,-0.14,60.43,0.7,36,0,0,0,1,0,0,1,1,0,0,0,0.13523930727873118,10403.230166666666,0.08748630787861118,0.08333333333333333,0,5.75,4.166666666666666,14.82,0,0.609218253968254
CUST0385,62,1936857,993927,8,7.65,0,175,1,2,0.91,22.89,0.77,5,1,0,0,0,0,1,0,1,0,0,0,0.5131648851722146,130577.159625,0.8090044414739963,0.0,1,21.875,0.9950248756218905,2.4619999999999997,1,0.26989285714285716
CUST0386,26,699137,552367,59,7.79,2,142,0,4,-0.59,41.26,0.04,40,0,1,0,1,0,0,1,0,1,0,0,0.7900697574295167,12947.934984039548,0.2222385881572204,0.03389830508474576,0,2.406779661016949,7.843137254901959,16.024,0,0.7940833333333334
CUST0387,35,856884,386851,19,14.06,2,144,1,9,-0.38,46.86,0.43,14,0,1,0,1,0,0,0,0,0,0,0,0.4514625083441866,24893.183164035087,0.348609844469521,0.10526315789473684,1,7.578947368421052,12.499999999999998,5.8580000000000005,0,0.617498015873016
CUST0388,63,824712,259329,45,14.52,2,49,0,0,-0.38,48.98,0.12,41,1,1,0,0,0,1,0,0,1,0,0,0.31444795273986553,8900.747566666667,0.12951063013512598,0.044444444444444446,0,1.0888888888888888,0.0,16.472,1,0.7683333333333334
CUST0389,57,893264,307354,9,13.01,2,27,1,3,-0.42,63.6,0.43,48,0,0,1,0,0,0,1,0,1,0,0,0.344079689766967,37482.67406111111,0.5035376873279717,0.2222222222222222,1,3.0,4.4117647058823515,19.458000000000002,0,0.10795833333333332
CUST0390,53,1041344,573406,57,6.55,3,3,1,5,-0.06,17.28,0.43,25,2,1,0,1,0,0,1,0,0,1,0,0.5506403263474894,13189.595469298245,0.15199122060681095,0.05263157894736842,1,0.05263157894736842,4.8076923076923075,10.258,1,0.8691269841269839
CUST0391,28,1806872,111215,16,6.51,1,21,1,1,0.98,19.26,0.5,11,1,0,0,0,0,1,0,1,0,0,0,0.06155112260303995,7554.278875,0.050170320033737864,0.0625,1,1.3125,0.4807692307692307,4.7,1,0.14515476190476187
CUST0392,64,1641852,761195,36,9.71,2,118,1,6,0.78,50.84,0.89,40,1,0,0,1,1,0,0,0,0,1,0,0.4636197416088661,27303.64176388889,0.19955739077984294,0.05555555555555555,1,3.2777777777777777,3.1914893617021276,16.534,1,0.3073055555555555
CUST0393,64,1978602,361573,48,7.72,2,100,3,7,-0.34,13.17,0.81,46,0,0,0,1,0,1,0,0,0,1,0,0.18274165294485703,9858.890466666666,0.059793068843557215,0.041666666666666664,1,2.0833333333333335,9.210526315789474,18.886000000000003,0,0.05816666666666667
CUST0394,25,807847,918584,37,6.66,3,38,0,0,-0.15,33.7,0.64,13,1,1,1,0,1,0,0,0,1,0,0,1.1370766989293766,29924.735794594595,0.44451094023389964,0.08108108108108109,0,1.027027027027027,0.0,5.5840000000000005,1,0.8482619047619048
CUST0395,59,1303913,682336,32,10.44,2,33,1,3,0.34,1.93,0.89,0,0,0,0,1,0,0,0,0,0,1,0,0.5232987170156291,27259.3232,0.2508694049372926,0.0625,1,1.03125,2.083333333333333,0.534,0,0.32513528138528147
CUST0396,24,1097048,219530,35,14.52,4,96,3,3,-0.97,10.58,0.68,16,1,1,0,0,0,0,0,1,0,0,0,0.2001097490720552,8928.598714285716,0.09766499238996706,0.11428571428571428,1,2.742857142857143,23.076923076923055,6.808000000000001,1,0.8937380952380952
CUST0397,26,1524070,227241,48,9.25,2,43,3,4,0.64,49.04,0.82,32,1,0,0,1,0,1,0,0,0,1,0,0.14910141922615103,6485.836875,0.051067236084956724,0.041666666666666664,1,0.8958333333333334,2.2988505747126435,13.292,1,0.14729166666666668
CUST0398,52,1272930,188731,7,12.12,1,169,0,3,0.76,53.94,0.56,28,0,0,1,0,0,1,0,1,0,0,0,0.14826502635651606,28867.754528571426,0.2721383378055801,0.14285714285714285,0,24.142857142857142,1.6129032258064515,11.536000000000001,0,0.08015476190476191
CUST0399,50,1293762,503830,54,12.04,1,39,1,8,0.71,8.75,0.53,44,1,0,1,0,0,0,0,0,0,1,0,0.3894302043188778,14385.279518518517,0.13342744200418793,0.018518518518518517,1,0.7222222222222222,4.419889502762431,17.918000000000003,1,0.206
CUST0400,55,752433,814265,14,8.63,0,96,2,6,-0.25,16.78,0.72,30,0,0,0,0,1,0,0,1,0,0,0,1.0821760874390145,64017.70817261905,1.0209712998651423,0.0,1,6.857142857142857,7.058823529411764,12.432,0,0.08715476190476192
CUST0401,60,627236,389384,33,12.03,2,139,1,1,-0.08,7.57,0.02,7,0,1,1,0,0,0,0,0,0,1,0,0.6207934493555854,15703.089751515152,0.3004245244504171,0.06060606060606061,1,4.212121212121212,0.9803921568627451,2.8120000000000003,0,0.7712619047619047
CUST0402,36,1858987,476009,36,8.3,4,129,0,0,-0.98,31.49,0.69,29,1,1,0,1,0,1,0,0,0,1,0,0.25605827259684977,16514.867805555557,0.10660559415782181,0.1111111111111111,0,3.5833333333333335,0.0,12.014000000000001,1,0.825125
CUST0403,33,1748459,163688,39,7.54,1,155,0,8,-0.2,9.52,0.93,12,0,0,1,0,0,0,0,0,0,0,0,0.093618437721445,5225.634471794871,0.03586450334925695,0.02564102564102564,0,3.9743589743589745,8.888888888888888,5.3580000000000005,0,0.14062499999999997
CUST0404,62,1979122,358617,20,12.46,0,73,0,0,-0.08,31.77,0.71,15,0,1,0,0,0,1,0,1,0,0,0,0.18120004729369893,21654.489849999998,0.13129755426901424,0.0,0,3.65,0.0,6.426,0,0.7398809523809523
CUST0405,50,940829,933194,53,7.46,2,85,1,5,0.81,52.85,0.04,1,0,0,1,0,0,1,0,1,0,0,0,0.9918848164756826,23408.789995597483,0.2985723016054669,0.03773584905660377,1,1.6037735849056605,2.6178010471204187,0.42400000000000004,0,0.11814285714285712
CUST0406,39,1793445,794748,30,14.97,0,89,1,1,0.79,49.36,0.38,44,0,0,1,0,0,0,0,1,0,0,0,0.4431404364226391,36406.0813,0.24359429790152473,0.0,1,2.966666666666667,0.5291005291005291,17.828000000000003,0,0.4466329365079366
CUST0407,37,1861793,540834,41,8.06,0,66,1,3,0.93,20.55,0.81,17,2,1,1,0,1,0,0,0,0,0,1,0.2904909407221963,16823.67487073171,0.10843530857016892,0.0,1,1.6097560975609757,1.4778325123152707,7.2860000000000005,1,0.9148214285714285
CUST0408,39,485195,943388,13,11.55,3,75,0,5,0.77,48.67,0.96,34,0,0,0,0,0,0,1,0,0,1,0,1.9443481486824885,81648.4171923077,2.0193551176489706,0.23076923076923078,0,5.769230769230769,2.6737967914438503,14.176000000000002,0,0.32373214285714286
CUST0409,48,775762,430596,14,10.0,2,91,0,4,-0.98,66.83,0.37,44,1,1,1,0,0,0,0,1,0,0,0,0.5550619906620845,34345.15714285714,0.5312736196337093,0.14285714285714285,0,6.5,33.33333333333331,17.822000000000003,1,0.8782499999999999
CUST0410,46,816036,761111,42,7.57,3,9,1,5,0.28,25.35,0.84,18,0,0,1,0,0,0,1,0,0,0,1,0.9326929204103741,22923.032367857144,0.33708854562088647,0.07142857142857142,1,0.21428571428571427,3.623188405797101,7.704000000000001,0,0.08666666666666666
CUST0411,57,1374571,962743,53,6.74,1,85,2,2,-0.86,24.03,0.86,12,2,1,0,1,0,0,0,0,0,0,0,0.7003952505909117,23572.36878081761,0.20578669662739238,0.018867924528301886,1,1.6037735849056605,8.33333333333333,5.316000000000001,1,0.9731488095238094
CUST0412,46,1494266,784275,50,11.79,1,101,1,4,-0.45,41.36,0.12,3,0,1,0,0,0,0,1,1,0,0,0,0.5248563508772869,23391.001875,0.187846087978981,0.02,1,2.02,6.153846153846152,1.2720000000000002,0,0.5413154761904762
CUST0413,43,1580346,319150,44,13.36,2,107,3,1,0.16,18.05,0.85,18,0,1,1,0,1,0,0,1,0,0,0,0.20194944651361157,10806.612424242425,0.08205756783065803,0.045454545454545456,1,2.4318181818181817,0.7936507936507936,7.71,0,0.6209940476190478
CUST0414,29,993392,299243,37,13.66,4,164,1,6,0.4,47.09,0.32,49,0,0,0,0,1,0,0,0,0,0,1,0.3012335513070369,11494.031465315315,0.13884587110001265,0.10810810810810811,1,4.4324324324324325,4.0,19.792,0,0.19216071428571432
CUST0415,32,628988,648506,57,10.6,3,90,0,2,0.31,60.01,0.59,24,1,1,1,0,0,0,0,0,0,1,0,1.031030798679784,17105.767912280702,0.32634838017159057,0.05263157894736842,0,1.5789473684210527,1.4184397163120566,9.954,1,0.5281071428571429
CUST0416,21,380553,246416,22,13.11,1,78,0,0,-0.9,33.34,0.54,37,1,1,1,0,0,1,0,0,0,0,0,0.6475208446655262,13892.822072727271,0.4380831707350284,0.045454545454545456,0,3.5454545454545454,0.0,15.124,1,0.895202380952381
CUST0417,21,760696,606718,40,12.22,4,85,0,7,-0.79,49.08,0.66,30,0,0,1,0,0,0,1,1,0,0,0,0.797582740017037,21346.361633333334,0.33673943283519303,0.1,0,2.125,22.58064516129032,12.396,0,0.3670178571428571
CUST0418,54,1080438,73091,42,12.66,1,106,0,7,-0.74,47.11,0.74,35,0,0,0,1,0,1,0,0,0,1,0,0.06764941625525944,2511.371954761905,0.027892820742275688,0.023809523809523808,0,2.5238095238095237,19.44444444444444,14.444,0,0.05579761904761905
CUST0419,52,1508144,831413,24,10.69,3,167,1,2,-0.82,3.26,0.44,3,1,1,0,1,0,1,0,0,0,0,0,0.5512822383008519,42048.712475,0.334573190424787,0.125,1,6.958333333333333,7.14285714285714,1.4640000000000002,1,0.8969007936507934
CUST0420,45,519278,598277,49,11.88,1,100,3,6,-0.64,13.61,0.89,38,0,1,0,1,0,1,0,0,1,0,0,1.1521323838098283,18132.67699387755,0.4190281967010553,0.02040816326530612,1,2.0408163265306123,13.043478260869563,15.734000000000002,0,0.7308154761904764
CUST0421,60,1400139,125451,34,13.35,1,107,0,8,0.38,64.39,0.81,6,0,0,0,0,1,0,0,0,1,0,0,0.08959896124599058,5085.377669117646,0.04358462411904229,0.029411764705882353,0,3.1470588235294117,5.405405405405405,2.886,0,0.19066666666666662
CUST0422,21,1905277,68990,12,9.88,2,59,1,7,0.66,67.63,0.79,15,1,1,0,0,0,0,0,0,0,0,0,0.03620995792212891,6317.184333333334,0.03978750176483525,0.16666666666666666,1,4.916666666666667,3.9772727272727266,6.474,1,0.7895595238095237
CUST0423,36,899983,402414,33,13.35,3,47,0,2,-0.18,56.3,0.46,47,0,0,0,1,0,0,0,0,0,0,1,0.44713511255212596,16671.219386363635,0.22228712390830008,0.09090909090909091,0,1.4242424242424243,2.1739130434782603,19.076,0,0.4080238095238095
CUST0424,59,1863191,916792,14,11.53,1,116,0,1,0.39,66.37,0.04,4,0,0,0,0,1,0,0,0,0,0,0,0.4920547598179682,74293.98599047618,0.4784951365081273,0.07142857142857142,0,8.285714285714286,0.6711409395973154,1.624,0,0.346904761904762
CUST0425,25,593554,300541,33,7.91,3,105,0,9,-0.6,22.39,0.49,46,0,0,1,0,1,0,0,0,0,0,0,0.5063414617709593,11088.369121969696,0.22417577754279536,0.09090909090909091,0,3.1818181818181817,17.999999999999996,18.694000000000003,0,0.17872619047619046
CUST0426,42,1451079,872513,11,6.71,2,146,1,6,0.95,18.21,0.9,22,1,0,1,0,0,0,0,0,0,0,1,0.6012856639783224,84198.16549469696,0.6962942651202061,0.18181818181818182,1,13.272727272727273,2.9268292682926833,9.34,1,0.4733174603174603
